,totoff,vol,totbid,amount,last,low,high,open,avebid,aveoff,trade,bid1,bid2,bid3,bid4,bid5,bid6,bid7,bid8,bid9,bid10,ask1,ask2,ask3,ask4,ask5,ask6,ask7,ask8,ask9,ask10,bid_vol1,bid_vol2,bid_vol3,bid_vol4,bid_vol5,bid_vol6,bid_vol7,bid_vol8,bid_vol9,bid_vol10,ask_vol1,ask_vol2,ask_vol3,ask_vol4,ask_vol5,ask_vol6,ask_vol7,ask_vol8,ask_vol9,ask_vol10
93857000,12912308.0,28732490.0,7764116.0,357338636.0,124500.0,122500.0,125500.0,125500.0,120700.0,130400.0,9593.0,124300.0,124200.0,124100.0,124000.0,123900.0,123800.0,123700.0,123600.0,123500.0,123400.0,124400.0,124500.0,124600.0,124700.0,124800.0,124900.0,125000.0,125100.0,125200.0,125300.0,20500.0,99300.0,18600.0,125700.0,108400.0,122300.0,43100.0,62900.0,156016.0,229200.0,15100.0,68300.0,113000.0,98500.0,128415.0,182730.0,297360.0,111200.0,312200.0,367430.0
93900000,12877108.0,28800290.0,7732716.0,358182407.0,124500.0,122500.0,125500.0,125500.0,120700.0,130400.0,9611.0,124300.0,124200.0,124100.0,124000.0,123900.0,123800.0,123700.0,123600.0,123500.0,123400.0,124500.0,124600.0,124700.0,124800.0,124900.0,125000.0,125100.0,125200.0,125300.0,125400.0,13900.0,99300.0,18600.0,132700.0,108400.0,122300.0,43100.0,62900.0,153016.0,229200.0,54200.0,113000.0,98500.0,128415.0,183230.0,297960.0,111200.0,311500.0,367430.0,482720.0
93903000,12903108.0,28888090.0,7729616.0,359274674.0,124300.0,122500.0,125500.0,125500.0,120700.0,130500.0,9655.0,124300.0,124200.0,124100.0,124000.0,123900.0,123800.0,123700.0,123600.0,123500.0,123400.0,124500.0,124600.0,124700.0,124800.0,124900.0,125000.0,125100.0,125200.0,125300.0,125400.0,19200.0,86500.0,18600.0,136100.0,108400.0,122300.0,43100.0,62900.0,152516.0,229200.0,41300.0,113000.0,114900.0,130915.0,183230.0,299360.0,111200.0,311500.0,351230.0,482720.0
93906000,12899213.0,28927490.0,7742216.0,359764727.0,124400.0,122500.0,125500.0,125500.0,120700.0,130500.0,9680.0,124300.0,124200.0,124100.0,124000.0,123900.0,123800.0,123700.0,123600.0,123500.0,123400.0,124400.0,124500.0,124600.0,124700.0,124800.0,124900.0,125000.0,125100.0,125200.0,125300.0,28800.0,86500.0,19700.0,137300.0,108400.0,122300.0,43100.0,63900.0,152516.0,228200.0,11500.0,44400.0,91400.0,114900.0,125120.0,190430.0,299360.0,111200.0,311500.0,351230.0
93909000,12867913.0,29007590.0,7744316.0,360761254.0,124300.0,122500.0,125500.0,125500.0,120700.0,130500.0,9722.0,124300.0,124200.0,124100.0,124000.0,123900.0,123800.0,123700.0,123600.0,123500.0,123400.0,124400.0,124500.0,124600.0,124700.0,124800.0,124900.0,125000.0,125100.0,125200.0,125300.0,9700.0,87000.0,39700.0,138200.0,108200.0,122300.0,43100.0,63900.0,152516.0,228200.0,11500.0,13800.0,96100.0,115000.0,120120.0,190430.0,299360.0,111200.0,311500.0,344230.0
93912000,12843613.0,29063190.0,7766216.0,361452302.0,124400.0,122500.0,125500.0,125500.0,120700.0,130500.0,9757.0,124200.0,124100.0,124000.0,123900.0,123800.0,123700.0,123600.0,123500.0,123400.0,123300.0,124300.0,124400.0,124500.0,124600.0,124700.0,124800.0,124900.0,125000.0,125100.0,125200.0,90300.0,44700.0,139200.0,107700.0,122300.0,43100.0,63900.0,161516.0,228200.0,65000.0,5700.0,6800.0,16300.0,96100.0,115000.0,120120.0,190430.0,299360.0,111200.0,311500.0
93915000,12809113.0,29126585.0,7764121.0,362241075.0,124400.0,122500.0,125500.0,125500.0,120900.0,130500.0,9797.0,124400.0,124300.0,124200.0,124100.0,124000.0,123900.0,123800.0,123700.0,123600.0,123500.0,124600.0,124700.0,124800.0,124900.0,125000.0,125100.0,125200.0,125300.0,125400.0,125500.0,96305.0,6900.0,116900.0,44700.0,144400.0,107700.0,122100.0,43100.0,63900.0,140016.0,94300.0,115000.0,120120.0,190430.0,299960.0,107200.0,311500.0,344230.0,453420.0,508476.0
93918000,12819813.0,29156185.0,7764021.0,362609415.0,124400.0,122500.0,125500.0,125500.0,120900.0,130500.0,9814.0,124400.0,124300.0,124200.0,124100.0,124000.0,123900.0,123800.0,123700.0,123600.0,123500.0,124600.0,124700.0,124800.0,124900.0,125000.0,125100.0,125200.0,125300.0,125400.0,125500.0,77105.0,9300.0,126900.0,46900.0,145200.0,107700.0,122100.0,43100.0,63900.0,140016.0,100600.0,115000.0,120120.0,190430.0,302060.0,107200.0,311500.0,344230.0,453420.0,508476.0
93921000,12792013.0,29199785.0,7773421.0,363152094.0,124500.0,122500.0,125500.0,125500.0,120900.0,130500.0,9833.0,124400.0,124300.0,124200.0,124100.0,124000.0,123900.0,123800.0,123700.0,123600.0,123500.0,124500.0,124600.0,124700.0,124800.0,124900.0,125000.0,125100.0,125200.0,125300.0,125400.0,64305.0,11100.0,126900.0,48400.0,153600.0,107700.0,122100.0,43100.0,63900.0,140316.0,4100.0,94400.0,91800.0,120120.0,190430.0,303760.0,107200.0,311500.0,344230.0,447720.0
93924000,12784513.0,29327285.0,7720221.0,364737936.0,124300.0,122500.0,125500.0,125500.0,120900.0,130500.0,9875.0,124300.0,124200.0,124100.0,124000.0,123900.0,123800.0,123700.0,123600.0,123500.0,123400.0,124500.0,124600.0,124700.0,124800.0,124900.0,125000.0,125100.0,125200.0,125300.0,125400.0,19505.0,127100.0,58500.0,155400.0,109800.0,122100.0,43100.0,63900.0,140316.0,218200.0,7000.0,94400.0,79600.0,120120.0,184430.0,304360.0,107200.0,311500.0,345330.0,447720.0
93927000,12782813.0,29380785.0,7741521.0,365403597.0,124500.0,122500.0,125500.0,125500.0,120900.0,130500.0,9906.0,124500.0,124300.0,124200.0,124100.0,124000.0,123900.0,123800.0,123700.0,123600.0,123500.0,124600.0,124700.0,124800.0,124900.0,125000.0,125100.0,125200.0,125300.0,125400.0,125500.0,12700.0,19405.0,128100.0,58500.0,158000.0,109800.0,122100.0,43100.0,64400.0,140316.0,96400.0,79600.0,120020.0,184430.0,304360.0,105900.0,311500.0,343830.0,447720.0,509276.0
93930000,12936543.0,29411685.0,7814821.0,365788338.0,124400.0,122500.0,125500.0,125500.0,120900.0,130600.0,9931.0,124300.0,124200.0,124100.0,124000.0,123900.0,123800.0,123700.0,123600.0,123500.0,123400.0,124400.0,124500.0,124600.0,124700.0,124800.0,124900.0,125000.0,125100.0,125200.0,125300.0,50805.0,128100.0,79500.0,195900.0,109800.0,122100.0,43100.0,64400.0,140316.0,215300.0,56700.0,100.0,85730.0,80100.0,120020.0,184430.0,307060.0,104900.0,311500.0,343830.0
93933000,12913043.0,29485612.0,7866794.0,366707929.0,124300.0,122500.0,125500.0,125500.0,120900.0,130600.0,9955.0,124300.0,124200.0,124100.0,124000.0,123900.0,123800.0,123700.0,123600.0,123500.0,123400.0,124400.0,124500.0,124600.0,124700.0,124800.0,124900.0,125000.0,125100.0,125200.0,125300.0,94578.0,128600.0,80000.0,196100.0,109800.0,122100.0,43100.0,64400.0,140316.0,215300.0,28000.0,6200.0,85930.0,80100.0,124820.0,179630.0,308060.0,104900.0,311900.0,343830.0
93936000,12868043.0,29547812.0,8116294.0,367481917.0,124300.0,122500.0,125500.0,125500.0,121000.0,130600.0,9984.0,124400.0,124300.0,124200.0,124100.0,124000.0,123900.0,123800.0,123700.0,123600.0,123500.0,124600.0,124700.0,124800.0,124900.0,125000.0,125100.0,125200.0,125300.0,125400.0,125500.0,800.0,86278.0,129900.0,81000.0,399600.0,109800.0,122100.0,43100.0,64400.0,160116.0,73130.0,80100.0,124820.0,180430.0,308760.0,104900.0,311900.0,343830.0,447720.0,509276.0
93939000,12854143.0,29626712.0,8167894.0,368463367.0,124300.0,122500.0,125500.0,125500.0,121000.0,130600.0,10020.0,124300.0,124200.0,124100.0,124000.0,123900.0,123800.0,123700.0,123600.0,123500.0,123400.0,124400.0,124500.0,124600.0,124700.0,124800.0,124900.0,125000.0,125100.0,125200.0,125300.0,58378.0,130600.0,81000.0,435900.0,110100.0,122100.0,43100.0,64400.0,160116.0,215300.0,300.0,1100.0,54030.0,78300.0,124920.0,180430.0,308760.0,104900.0,311900.0,343830.0
93942000,12874943.0,29695312.0,8340494.0,369317615.0,124400.0,122500.0,125500.0,125500.0,121100.0,130600.0,10048.0,124400.0,124300.0,124200.0,124100.0,124000.0,123900.0,123800.0,123700.0,123600.0,123500.0,124500.0,124600.0,124700.0,124800.0,124900.0,125000.0,125100.0,125200.0,125300.0,125400.0,63600.0,69278.0,210900.0,81500.0,442500.0,110800.0,122100.0,43100.0,65400.0,160116.0,23800.0,19030.0,78300.0,124920.0,180430.0,308760.0,104900.0,311900.0,343830.0,447720.0
93945000,12856943.0,29734412.0,8433794.0,369804399.0,124400.0,122500.0,125500.0,125500.0,121100.0,130600.0,10060.0,124500.0,124400.0,124300.0,124200.0,124100.0,124000.0,123900.0,123800.0,123700.0,123600.0,124600.0,124700.0,124800.0,124900.0,125000.0,125100.0,125200.0,125300.0,125400.0,125500.0,2600.0,111500.0,83678.0,213700.0,81500.0,459900.0,110800.0,122100.0,43100.0,65400.0,28230.0,78300.0,124920.0,180430.0,305360.0,104900.0,311900.0,343830.0,447720.0,509776.0
93948000,13010143.0,29760512.0,8526194.0,370129283.0,124600.0,122500.0,125500.0,125500.0,121100.0,130500.0,10078.0,124500.0,124400.0,124300.0,124200.0,124100.0,124000.0,123900.0,123800.0,123700.0,123600.0,124600.0,124700.0,124800.0,124900.0,125000.0,125100.0,125200.0,125300.0,125400.0,125500.0,3800.0,109200.0,120678.0,213900.0,81500.0,491400.0,110800.0,122100.0,43100.0,65400.0,31530.0,78300.0,274920.0,180230.0,304660.0,104900.0,311900.0,343830.0,447720.0,509776.0
93951000,13211643.0,29798712.0,8569294.0,370605063.0,124500.0,122500.0,125500.0,125500.0,121100.0,130500.0,10114.0,124400.0,124300.0,124200.0,124100.0,124000.0,123900.0,123800.0,123700.0,123600.0,123500.0,124500.0,124600.0,124700.0,124800.0,124900.0,125000.0,125100.0,125200.0,125300.0,125400.0,143900.0,129678.0,214200.0,81500.0,495100.0,110800.0,122100.0,43100.0,65400.0,183716.0,400.0,71830.0,228300.0,274920.0,180230.0,304660.0,104900.0,311900.0,343830.0,442920.0
93954000,13355343.0,29806612.0,9140794.0,370703377.0,124400.0,122500.0,125500.0,125500.0,121300.0,130400.0,10127.0,124400.0,124300.0,124200.0,124100.0,124000.0,123900.0,123800.0,123700.0,123600.0,123500.0,124500.0,124600.0,124700.0,124800.0,124900.0,125000.0,125100.0,125200.0,125300.0,125400.0,146900.0,130778.0,200200.0,62000.0,496700.0,107800.0,122100.0,43100.0,65400.0,183216.0,8000.0,99430.0,228300.0,274920.0,180030.0,304660.0,104900.0,311900.0,343830.0,442920.0
93957000,13249243.0,29891212.0,9188894.0,371757325.0,124500.0,122500.0,125500.0,125500.0,121300.0,130400.0,10150.0,124500.0,124400.0,124300.0,124200.0,124100.0,124000.0,123900.0,123800.0,123700.0,123600.0,124600.0,124700.0,124800.0,124900.0,125000.0,125100.0,125200.0,125300.0,125400.0,125500.0,24700.0,162800.0,130778.0,200700.0,62000.0,496000.0,107800.0,122100.0,43100.0,65400.0,44730.0,228800.0,224320.0,180030.0,304660.0,104900.0,311900.0,343830.0,442920.0,523076.0
94000000,13261243.0,29918512.0,9268394.0,372097381.0,124500.0,122500.0,125500.0,125500.0,121300.0,130500.0,10167.0,124500.0,124400.0,124300.0,124200.0,124100.0,124000.0,123900.0,123800.0,123700.0,123600.0,124600.0,124700.0,124800.0,124900.0,125000.0,125100.0,125200.0,125300.0,125400.0,125500.0,80600.0,170700.0,147278.0,200700.0,63000.0,496700.0,108300.0,122100.0,43100.0,65400.0,27630.0,228800.0,224320.0,180030.0,299660.0,104900.0,311900.0,343830.0,442220.0,523076.0
94003000,13246943.0,29968912.0,9487194.0,372725098.0,124600.0,122500.0,125500.0,125500.0,121400.0,130500.0,10195.0,124500.0,124400.0,124300.0,124200.0,124100.0,124000.0,123900.0,123800.0,123700.0,123600.0,124600.0,124700.0,124800.0,124900.0,125000.0,125100.0,125200.0,125300.0,125400.0,125500.0,293500.0,176300.0,161678.0,210800.0,63000.0,498900.0,108300.0,122700.0,43100.0,65400.0,5730.0,228800.0,224320.0,180030.0,302260.0,104900.0,311900.0,343830.0,442220.0,526076.0
94006000,13249413.0,30020942.0,9552664.0,373373248.0,124600.0,122500.0,125500.0,125500.0,121400.0,130500.0,10213.0,124600.0,124500.0,124400.0,124300.0,124200.0,124100.0,124000.0,123900.0,123800.0,123700.0,124700.0,124800.0,124900.0,125000.0,125100.0,125200.0,125300.0,125400.0,125500.0,125600.0,22570.0,316900.0,182000.0,162678.0,210800.0,66000.0,499100.0,108300.0,122800.0,42500.0,229300.0,224220.0,180030.0,302260.0,104900.0,311900.0,342830.0,446220.0,526076.0,75300.0
94009000,13258213.0,30043542.0,9638064.0,373654844.0,124600.0,122500.0,125500.0,125500.0,121400.0,130500.0,10226.0,124600.0,124500.0,124400.0,124300.0,124200.0,124100.0,124000.0,123900.0,123800.0,123700.0,124700.0,124800.0,124900.0,125000.0,125100.0,125200.0,125300.0,125400.0,125500.0,125600.0,77570.0,343500.0,181100.0,156678.0,210800.0,66000.0,499200.0,108300.0,126600.0,42600.0,229300.0,223220.0,180030.0,303560.0,104900.0,311900.0,341830.0,446220.0,526076.0,75300.0
94012000,13368313.0,30134042.0,9645364.0,374782657.0,124700.0,122500.0,125500.0,125500.0,121400.0,130400.0,10251.0,124600.0,124500.0,124400.0,124300.0,124200.0,124100.0,124000.0,123900.0,123800.0,123700.0,124700.0,124800.0,124900.0,125000.0,125100.0,125200.0,125300.0,125400.0,125500.0,125600.0,122170.0,345700.0,144200.0,156878.0,210800.0,65700.0,499200.0,108900.0,126200.0,47400.0,320600.0,223220.0,177430.0,303560.0,104900.0,311900.0,341830.0,446220.0,546076.0,75300.0
94015000,13039913.0,30541442.0,10232164.0,379862304.0,124700.0,122500.0,125500.0,125500.0,121600.0,130600.0,10289.0,124700.0,124600.0,124500.0,124400.0,124300.0,124200.0,124100.0,124000.0,123900.0,123800.0,124800.0,124900.0,125000.0,125100.0,125200.0,125300.0,125400.0,125500.0,125600.0,125700.0,607300.0,88170.0,358400.0,144200.0,153878.0,211600.0,65700.0,499100.0,108900.0,120200.0,214220.0,177430.0,300960.0,104900.0,311900.0,341830.0,446220.0,547576.0,75300.0,278900.0
94018000,12616113.0,30558042.0,10327664.0,380069427.0,124800.0,122500.0,125500.0,125500.0,121600.0,130700.0,10305.0,124700.0,124600.0,124500.0,124400.0,124300.0,124200.0,124100.0,124000.0,123900.0,123800.0,124800.0,124900.0,125000.0,125100.0,125200.0,125300.0,125400.0,125500.0,125600.0,125700.0,698500.0,99370.0,338700.0,144800.0,153878.0,211600.0,77900.0,498500.0,108900.0,120200.0,202120.0,177430.0,299360.0,104900.0,311900.0,341830.0,446220.0,547576.0,75300.0,278900.0
94021000,12637713.0,30568342.0,10479564.0,380197874.0,124700.0,122500.0,125500.0,125500.0,121700.0,130700.0,10310.0,124700.0,124600.0,124500.0,124400.0,124300.0,124200.0,124100.0,124000.0,123900.0,123800.0,124800.0,124900.0,125000.0,125100.0,125200.0,125300.0,125400.0,125500.0,125600.0,125700.0,754700.0,103170.0,381700.0,144800.0,153878.0,211600.0,77900.0,499400.0,109900.0,120200.0,205320.0,177430.0,299360.0,104900.0,311900.0,341830.0,445220.0,547576.0,75300.0,278900.0
94024000,12615413.0,30621142.0,10504764.0,380856688.0,124800.0,122500.0,125500.0,125500.0,121700.0,130700.0,10343.0,124700.0,124600.0,124500.0,124400.0,124300.0,124200.0,124100.0,124000.0,123900.0,123800.0,124800.0,124900.0,125000.0,125100.0,125200.0,125300.0,125400.0,125500.0,125600.0,125700.0,750000.0,127870.0,381200.0,144800.0,157378.0,211600.0,74900.0,499900.0,109900.0,119100.0,167220.0,177430.0,299360.0,104900.0,311900.0,341530.0,445220.0,547076.0,75300.0,279100.0
94027000,12488893.0,30802462.0,10768944.0,383119491.0,124800.0,122500.0,125500.0,125500.0,121800.0,130800.0,10371.0,124800.0,124700.0,124600.0,124500.0,124400.0,124300.0,124200.0,124100.0,124000.0,123900.0,124900.0,125000.0,125100.0,125200.0,125300.0,125400.0,125500.0,125600.0,125700.0,125800.0,228700.0,789580.0,127870.0,386600.0,144800.0,152778.0,211600.0,74900.0,499900.0,109900.0,206430.0,299360.0,104900.0,311900.0,341530.0,445220.0,547076.0,75300.0,279100.0,288420.0
94030000,12488393.0,30851962.0,10583744.0,383737274.0,124800.0,122500.0,125500.0,125500.0,121700.0,130800.0,10379.0,124800.0,124700.0,124600.0,124500.0,124400.0,124300.0,124200.0,124100.0,124000.0,123900.0,124900.0,125000.0,125100.0,125200.0,125300.0,125400.0,125500.0,125600.0,125700.0,125800.0,247800.0,794980.0,128970.0,178000.0,144800.0,154778.0,211600.0,74900.0,481900.0,109900.0,204130.0,299760.0,103900.0,311900.0,341530.0,445220.0,547076.0,75300.0,279100.0,288420.0
94033000,12459693.0,30863262.0,10562974.0,383878331.0,124800.0,122500.0,125500.0,125500.0,121700.0,130800.0,10385.0,124800.0,124700.0,124600.0,124500.0,124400.0,124300.0,124200.0,124100.0,124000.0,123900.0,124900.0,125000.0,125100.0,125200.0,125300.0,125400.0,125500.0,125600.0,125700.0,125800.0,281400.0,799280.0,93900.0,187500.0,195500.0,154778.0,131600.0,74900.0,483400.0,109900.0,201330.0,299760.0,103900.0,311900.0,341530.0,445220.0,547076.0,75300.0,279100.0,258220.0
94036000,12285983.0,31139492.0,10518144.0,387327895.0,124900.0,122500.0,125500.0,125500.0,121700.0,130900.0,10430.0,124900.0,124800.0,124700.0,124600.0,124500.0,124400.0,124300.0,124200.0,124100.0,124000.0,125000.0,125100.0,125200.0,125300.0,125400.0,125500.0,125600.0,125700.0,125800.0,125900.0,18170.0,243800.0,808280.0,93200.0,159300.0,187500.0,155178.0,131600.0,74900.0,482900.0,329060.0,103900.0,310900.0,341530.0,440020.0,547076.0,75300.0,279100.0,258220.0,85300.0
94039000,12156683.0,31312492.0,10642144.0,389490011.0,125000.0,122500.0,125500.0,125500.0,121700.0,130900.0,10459.0,124900.0,124800.0,124700.0,124600.0,124500.0,124400.0,124300.0,124200.0,124100.0,124000.0,125000.0,125100.0,125200.0,125300.0,125400.0,125500.0,125600.0,125700.0,125800.0,125900.0,46170.0,339100.0,809380.0,75900.0,166000.0,187500.0,156178.0,131600.0,74900.0,483800.0,194460.0,103900.0,310900.0,341530.0,440020.0,557076.0,75800.0,279100.0,258120.0,85300.0
94042000,12261883.0,31349292.0,10855744.0,389949799.0,125000.0,122500.0,125500.0,125500.0,121800.0,130900.0,10470.0,124900.0,124800.0,124700.0,124600.0,124500.0,124400.0,124300.0,124200.0,124100.0,124000.0,125000.0,125100.0,125200.0,125300.0,125400.0,125500.0,125600.0,125700.0,125800.0,125900.0,213770.0,379000.0,813380.0,77500.0,166200.0,188500.0,156178.0,130300.0,74900.0,483900.0,296560.0,103900.0,310900.0,341530.0,440020.0,555076.0,75800.0,279100.0,258120.0,85300.0
94045000,12067283.0,31549592.0,10988844.0,392453312.0,125000.0,122500.0,125500.0,125500.0,121800.0,131000.0,10543.0,124900.0,124800.0,124700.0,124600.0,124500.0,124400.0,124300.0,124200.0,124100.0,124000.0,125000.0,125100.0,125200.0,125300.0,125400.0,125500.0,125600.0,125700.0,125800.0,125900.0,200870.0,510400.0,814180.0,85800.0,161400.0,187900.0,156478.0,129800.0,75800.0,484500.0,122060.0,103900.0,310900.0,341530.0,440020.0,535076.0,75800.0,279100.0,258320.0,85300.0
94048000,11915623.0,31741852.0,10448504.0,394856491.0,125000.0,122500.0,125500.0,125500.0,121700.0,131000.0,10576.0,125000.0,124900.0,124800.0,124700.0,124600.0,124500.0,124400.0,124300.0,124200.0,124100.0,125100.0,125200.0,125300.0,125400.0,125500.0,125600.0,125700.0,125800.0,125900.0,126000.0,53140.0,227370.0,507800.0,240000.0,71700.0,171500.0,148800.0,150078.0,129800.0,76100.0,104400.0,310900.0,336530.0,440020.0,535076.0,52400.0,279100.0,258320.0,85300.0,426600.0
94051000,11922823.0,31770152.0,11258204.0,395210396.0,125100.0,122500.0,125500.0,125500.0,121900.0,131000.0,10591.0,125000.0,124900.0,124800.0,124700.0,124600.0,124500.0,124400.0,124300.0,124200.0,124100.0,125100.0,125200.0,125300.0,125400.0,125500.0,125600.0,125700.0,125800.0,125900.0,126000.0,1070840.0,233970.0,495600.0,239600.0,70600.0,172000.0,148800.0,149078.0,129800.0,76100.0,91600.0,330900.0,336530.0,440020.0,534576.0,52600.0,279100.0,258320.0,85300.0,426600.0
94054000,11834323.0,31878052.0,11287004.0,396560080.0,125100.0,122500.0,125500.0,125500.0,121900.0,131100.0,10612.0,125100.0,125000.0,124900.0,124800.0,124700.0,124600.0,124500.0,124400.0,124300.0,124200.0,125200.0,125300.0,125400.0,125500.0,125600.0,125700.0,125800.0,125900.0,126000.0,126100.0,17100.0,1077240.0,236570.0,493400.0,241600.0,70600.0,175900.0,148800.0,149078.0,129800.0,330900.0,336530.0,440020.0,534376.0,52600.0,279100.0,250320.0,85300.0,427200.0,25060.0
94057000,11635423.0,32119252.0,11267104.0,399579782.0,125200.0,122500.0,125500.0,125500.0,121900.0,131200.0,10625.0,125100.0,125000.0,124900.0,124800.0,124700.0,124600.0,124500.0,124400.0,124300.0,124200.0,125200.0,125300.0,125400.0,125500.0,125600.0,125700.0,125800.0,125900.0,126000.0,126100.0,28900.0,1091940.0,236570.0,491400.0,240700.0,58900.0,155300.0,148300.0,139078.0,129500.0,133800.0,336530.0,439820.0,534376.0,53400.0,279100.0,250320.0,85300.0,424200.0,25060.0
94100000,11498743.0,32310752.0,11323604.0,401976704.0,125200.0,122500.0,125500.0,125500.0,122000.0,131300.0,10680.0,125200.0,125100.0,125000.0,124900.0,124800.0,124700.0,124600.0,124500.0,124400.0,124300.0,125300.0,125400.0,125500.0,125600.0,125700.0,125800.0,125900.0,126000.0,126100.0,126200.0,1400.0,75300.0,1110740.0,231270.0,488200.0,235600.0,58700.0,155500.0,148300.0,139078.0,335830.0,439820.0,534376.0,53400.0,279100.0,250320.0,87820.0,428600.0,25060.0,129200.0
94103000,11513663.0,32324552.0,11338434.0,402149551.0,125300.0,122500.0,125500.0,125500.0,122000.0,131300.0,10694.0,125200.0,125100.0,125000.0,124900.0,124800.0,124700.0,124600.0,124500.0,124400.0,124300.0,125300.0,125400.0,125500.0,125600.0,125700.0,125800.0,125900.0,126000.0,126100.0,126200.0,6500.0,90200.0,1101340.0,229700.0,447100.0,278800.0,55200.0,156500.0,148300.0,138578.0,350430.0,439820.0,524376.0,53400.0,279100.0,250320.0,88720.0,428600.0,25060.0,129200.0
94106000,11493663.0,32400252.0,11228034.0,403097435.0,125300.0,122500.0,125500.0,125500.0,121900.0,131300.0,10722.0,125200.0,125100.0,125000.0,124900.0,124800.0,124700.0,124600.0,124500.0,124400.0,124300.0,125300.0,125400.0,125500.0,125600.0,125700.0,125800.0,125900.0,126000.0,126100.0,126200.0,22400.0,86700.0,1099140.0,229700.0,320300.0,278800.0,55700.0,159500.0,148300.0,138478.0,330830.0,438320.0,524376.0,53400.0,279100.0,250720.0,88720.0,427100.0,25060.0,129200.0
94109000,11208863.0,32724252.0,11245234.0,407156734.0,125300.0,122500.0,125500.0,125500.0,121900.0,131400.0,10785.0,125200.0,125100.0,125000.0,124900.0,124800.0,124700.0,124600.0,124500.0,124400.0,124300.0,125300.0,125400.0,125500.0,125600.0,125700.0,125800.0,125900.0,126000.0,126100.0,126200.0,7400.0,91600.0,1126240.0,230100.0,308400.0,282100.0,55700.0,164600.0,148300.0,138478.0,49030.0,436820.0,524776.0,53400.0,279100.0,245420.0,89720.0,427200.0,25060.0,129200.0
